
Genesport Industries Tatamis,www.8003616173.yp.ca,,1-800-361-6173,150,Rue King,Mon,ontreal,martial+arts
Image Plus Laser Eye Centre,www.imageplus.ca,info@imageplus.ca,1-800-362-8711,1015 233 Kennedy St,Winnipeg,MB ,R3C 3J5,eye
Fitness Experience,www.8007756032.yp.ca,,1-800-775-6032,640 King Edward Street,Winnipeg,MB ,R3H 0P2,fitness
Elkhorn Resort Spa & Conference Centre,www.8663554676.yp.ca,,1-866-355-4676,Mooswa Dr E,Onanole,MB ,R0J 1N0,spa
Spa Tropics,www.8668077514.yp.ca,,1-866-807-7514,1761 Pembina Highway,Winnipeg,MB ,R3T 2G6,spa
Spare Time Hobbies,www.8669319008.yp.ca,,1-866-931-9008,7-1514 Regent Avenue West,Winnipeg,MB ,R2C 3B4,spa
Riverstone Spa,www.8773774100.yp.ca,,1-877-377-4100,75 Forks Market Road,Winnipeg,MB ,R3C 0A2,spa
Kashin Optometric Group (KOG Eyecare),www.8774439267.yp.ca,,1-877-443-9267,Lombard Concourse 1 Lombard,Winnipeg,MB,,eye
A Doggie Spaw,www.2042210998.yp.ca,,204-221-0998,724 St Mary's Road,Winnipeg,MB ,R2M 3N2,spa
Second Look Aesthetic Clinic,www.2042219854.yp.ca,,204-221-9854,C-729 Corydon Avenue,Winnipeg,MB ,R3M 0W4,acupuncture
Spaw De-Luxe,www.2042221323.yp.ca,,204-222-1323,B-232 Regent Avenue West,Winnipeg,MB ,R2C 1R2,spa
Plessis Physiotherapy,www.plessisphysiotherapy.ca,,204-222-2432,14-801 Regent Avenue West,Winnipeg,MB ,R2C 3A7,physiotherapist
Moorhead Chiropractic Office,www.2042222969.yp.ca,,204-222-2969,501 Regent Avenue West,Winnipeg,MB ,R2C 1R9,chiropractor
Yoga Centre Winnipeg,www.2042229642.yp.ca,,204-222-9642,1065 Ellice Avenue,Winnipeg,MB ,R3G 0E1,yoga
Village Yoga,www.2042229645.yp.ca,,204-222-9645,106 Osborne Street,Winnipeg,MB ,R3L 1Y5,yoga
Training Camp Fitness,www.2042242267.yp.ca,,204-224-2267,160-50 Lakewood Boulevard,Winnipeg,MB ,R2J 2M6,fitness
Spartech Profiles,www.2042242791.yp.ca,,204-224-2791,2954 Day Street,Winnipeg,MB ,R2C 2Z2,spa
Transcona Physiotherapy Sports and Industrial Injury Clinic,www.2042244015.yp.ca,,204-224-4015,138-701 Regent Avenue West,Winnipeg,MB ,R2C 1S3,physiotherapist
Holistic Therapist,www.2042296222.yp.ca,,204-229-6222,999 St Anne's Road,Winnipeg,MB ,R2N 4G5,yoga
Dynamic Medicine Naturopathic Clinic,www.2042312510.yp.ca,,204-231-2510,155 Provencher Blvd,St Boniface,MB ,R2H 0G2,naturopath
Spade Development,www.2042312955.yp.ca,,204-231-2955,23021 Mission58N,Springfield,MB,,spa
Sparrow Holdings,www.2042313258.yp.ca,,204-231-3258,112 Marion Street,Winnipeg,MB ,R2H 0T1,spa
Iron Fist Tae Kwon Do,www.2042313633.yp.ca,,204-231-3633,675 Archibald Street,Winnipeg,MB ,R2J 0Y1,fitness
