"1st St Eye Centre","780-422-2681","195-10150 Jasper Avenue Nw , Edmonton , AB T5J 1W4","www.7804222681.yp.ca",,optometrist
"20/20 Vision Care","403-526-2020","431 3 Street Se , Medicine Hat , AB T1A 0G8","www.2020visioncare.com","info@2020visioncare.com",optometrist
"20/20 Vision Care","403-526-0078","","www.4035260078.yp.ca",,optometrist
"Abraham John Dr","780-352-3730","3725 56 St , Wetaskiwin , AB T9A 2V6","www.7803523730.yp.ca",,optometrist
"Abraham John Dr","403-309-5008","34 27264 Twp Rd 392 , Red Deer , AB ","www.4033095008.yp.ca",,optometrist
"Abraham John Dr","403-309-5008","Red Deer , AB ","www.4033095008.yp.ca",,optometrist
"Ab Sports Vision Institute","780-481-2317","1001-8882 170 Street Nw , Edmonton , AB T5T 3J7","www.7804812317.yp.ca",,optometrist
"Adams Alanna Dr","780-474-8366","11208 104 Avenue Nw , Edmonton , AB T5K 2X4","www.7804748366.yp.ca",,optometrist
"Adams Rod Dr","403-686-4990","108-555 Strathcona Boulevard Sw , Calgary , AB T3H 2Z9","www.4036864990.yp.ca",,optometrist
"Advanced EyeCare","780-468-2020","173-4211 106 Street Nw , Edmonton , AB T6J 6P3","www.7804682020.yp.ca",,optometrist
"Advanced EyeCare/A Division of FYI Eye Doctors","780-468-2020","173-4211 106 Street Nw , Edmonton , AB T6J 6P3","www.7804682020.yp.ca",,optometrist
"Advanced Eyecare Centre","403-233-0405","135-111 5 Avenue SW , Calgary , AB T2P 3Y6","www.advancedeyecarecentre.com",,optometrist
"Ahmed Riaz Dr","403-440-1234","180-2206 2 Street SW , Calgary , AB T2S 3C5","www.4034401234.yp.ca",,optometrist
"Airdrie Eyecare Centre","403-912-0999","120 2 Avenue Ne , Airdrie , AB T4B 2N2","www.4039120999.yp.ca",,optometrist
"Airdrie Eyecare Centre","403-948-3322","120 2 Avenue Ne , Airdrie , AB T4B 2N2","www.airdrie-eyecare.com","comments@airdrie-eyecare.com",optometrist
"Airdrie Specs Optometry","403-912-7557","1-804 Main Street Se , Airdrie , AB T4B 3M1","www.4039127557.yp.ca",,optometrist
