"20/20 Vision Clinic","519-749-2020","19 King E , Kitchener , ON N2G 2K4","www.5197492020.yp.ca",,clinic
"310 Larch St Clinic","705-669-1111","310 Larch Street , Sudbury , ON P3B 1M1","www.7056691111.yp.ca",,clinic
"35 Manominee Naturopathic Clinic","705-789-8998","35 Manominee Street , Huntsville , ON P1H 1K8","www.7057898998.yp.ca",,clinic
"4 Seasons Country Club-Claremont","905-649-2436","1900 Eighth Concession , Claremont , ON L0H 1E0","www.2golf.ca",,clinic
"5 Points Mall Dental Office","905-571-4005","5 Points Mall , Oshawa , ON L1G 3V2","www.9055714005.yp.ca",,clinic
"A1 Computer Clinic","519-936-3306","1211 Dundas Street , London , ON N5W 3B1","www.5199363306.yp.ca",,clinic
"A1 Dental Hygiene Services","647-236-9030","ON ","www.6472369030.yp.ca",,clinic
"A-1 Pickering Urgent Care Family Practice","905-831-8333","1450 Kingston Road , Pickering , ON L1V 1C1","www.9058318333.yp.ca",,clinic
"A 2 Z Building Maintenance","519-694-5678","ON ","www.a2zee.ca",,clinic
"A & A Acupuncture-Chiropractic Clinic","416-224-9859","501-5799 Yonge Street , North York , ON M2M 3V3","www.4162249859.yp.ca",,clinic
"A & A Acupuncture-Chiropractic Clinic","905-639-7355","109-2289 Fairview Street , Burlington , ON L7R 2E3","www.9056397355.yp.ca",,clinic
"A & A Acupuncture - Chiropractic Clinic","905-780-0383","28 Pugsley Avenue , Richmond Hill , ON L4C 8B6","www.9057800383.yp.ca",,clinic
"A A Advanced Approaches To Massage","416-694-6767","927 Kingston Road , Toronto , ON M4E 1S6","www.4166946767.yp.ca",,clinic
"A & A Auto Clinic","416-423-9225","1202 Woodbine Avenue , East York , ON M4C 4E3","www.4164239225.yp.ca",,clinic
"A A Carlo Povegliano Denture Clinic","905-856-6198","830 Rowntree Dairy Rd , Woodbridge , ON L4L 2X4","www.9058566198.yp.ca",,clinic
"A-Advanced Tattoo Clinic","519-252-1081","300 Ouellette Avenue , Windsor , ON N9A 7B4","www.5192521081.yp.ca",,clinic
"AA Trigenics Wellness Clinic","416-481-1936","343 Eglinton Avenue East , Toronto , ON M4P 1L7","www.trigenics.us",,clinic
"A B A Dental Clinic","807-626-8001","1092 Memorial Avenue , Thunder Bay , ON P7B 4A3","www.8076268001.yp.ca",,clinic
"A Balanced Body Health Services","519-749-9600","645 Westmount Road East , Kitchener , ON N2E 3S3","www.abalancedbodyhealthservices.ca",,clinic
"A Balanced Body Health Services","519-749-9600","645 Westmount Road East , Kitchener , ON N2E 3S3","www.abalancedbodyhealthservices.ca",,clinic
"Abbey Eye Care","905-847-3937","2501 Third Line , Oakville , ON L6M 5A9","www.abbeyeyecare.ca",,clinic
"Abbey Eye Care","905-847-3937","2501 Third Line , Oakville , ON L6M 5A9","www.abbeyeyecare.ca",,clinic
"Abbey Lane Chiropractic & Massage Therapy Clinic","416-283-3666","201-91 Rylander Boulevard Hwy 401 & Hwy 2 , Scarborough , ON M1B 5M5","www.4162833666.yp.ca",,clinic
"Abbey Medical Centre","905-825-2535","ON ","www.9058252535.yp.ca",,clinic
"Abbey Medical Centre","905-815-9090","1131 Nottinghill Gate , Oakville , ON L6M 1K5","www.9058159090.yp.ca",,clinic
"Abbott Chiropractic Clinic","905-453-0032","10424 Chinguacousy Road , Brampton , ON L7A 0G8","www.9054530032.yp.ca",,clinic
"Abbott Foot & Ankle Clinic","705-444-9929","234 Saint Marie Street , Collingwood , ON L9Y 3K5","www.7054449929.yp.ca",,clinic
"A B C Clinic","613-925-2531","555 King W , Prescott , ON K0E 1T0","www.6139252531.yp.ca",,clinic
"ABC Medical Inc","905-672-2800","2985 Drew , Malton , ON L4T 0A1","www.9056722800.yp.ca",,clinic
"Abdelrahman Mohamed DD","613-733-2137","12-1800 Bank Street , Ottawa , ON K1V 0W3","www.6137332137.yp.ca",,clinic
"Ajax Osteopathy & Rehabilitation Clinic","905-231-0092","","www.9052310092.yp.ca",,clinic
"Ajax-Pickering Acne Clinics","905-427-3996","95 Bayly Street West , Ajax , ON L1S 7K8","www.9054273996.yp.ca",,clinic
"Ajax-Pickering Audiology Clinic","905-831-8311","1885 Glenanna Road , Pickering , ON L1V 6R6","www.audiologyservices.ca",,clinic
"Ajax-Pickering Audiology Clinic","905-831-8311","1885 Glenanna Road , Pickering , ON L1V 6R6","www.audiologyservices.ca",,clinic
"Ajax-Pickering Chiropractic Centre","905-683-7770","55 Church S , Pickering , ON L1V 2J6","www.9056837770.yp.ca",,clinic
"Ajax Shiatsu - Acupuncture Clinic","905-231-0092","487 Westney Rd S , Ajax , ON L1S 6W8","www.9052310092.yp.ca",,clinic
"Ajax Unisex Salon - Medi Spa & Clinic Inc.Detox Foot Bath","905-231-0092","487 Westney Rd S Unit 12, Ajax , Ajax , ON L1S 6W8","www.9052310092.yp.ca",,clinic
"Akbar Rajabi Dr","416-921-1500","204 St Clair Avenue West , Toronto , ON M4V 1R2","www.4169211500.yp.ca",,clinic
"Akkila Wally Dr","519-888-9998","160 University Avenue West , Waterloo , ON N2L 3E9","www.5198889998.yp.ca",,clinic
"Alabaster Wellness Clinic","905-831-5027","ON ","www.9058315027.yp.ca",,clinic
"Alba Nursing Services Ltd","416-480-2290","29 Gervais Dr Suite 100 ON ","www.4164802290.yp.ca",,clinic
"Albany Medical Clinic","416-461-9471","200 Danforth Avenue , Toronto , ON M4K 1N5","www.albanyclinic.ca",,clinic
