"12th Avenue Dental Centre","403-229-2330","1227 12 Avenue Sw , Calgary , AB T3C 3S7","www.12thavenuedental.com",,dentist
"17th Ave Dental Care","403-265-4400","1301 17 Avenue SW , Calgary , AB T2T 0C4","www.4032654400.yp.ca",,dentist
"17th Avenue Dental Centre","403-272-0344","","www.4032720344.yp.ca",,dentist
"17th Avenue Dental Centre","403-272-0377","","www.4032720377.yp.ca",,dentist
"17th Avenue Dental Centre","403-272-7272","10-5315 17 Avenue SE , Calgary , AB T2A 0W2","www.4032727272.yp.ca",,dentist
"22nd At Taylor Dental Care","403-358-6255","10-5111 22 Street , Red Deer , AB T4R 2K1","www.4033586255.yp.ca",,dentist
"22nd At Taylor Dental Care","403-358-6013","","www.4033586013.yp.ca",,dentist
"52nd Street Dental Clinic","403-347-8855","1-5116 52 Street , Red Deer , AB T4N 6Y4","www.4033478855.yp.ca",,dentist
"7th Street Dental Centre","780-423-4516","10707 100 Avenue Nw , Edmonton , AB T5J 3M1","www.7804234516.yp.ca",,dentist
"AAA Toothache.Com","403-346-9122","Suite 103-2002 50 Ave , Red Deer , AB T4R 3A2","www.4033469122.yp.ca",,dentist
"A & A Dental Emergencies","403-242-8383","Calgary , AB ","www.4032428383.yp.ca",,dentist
"Abbotsfield Dental Office","780-471-5234","262-3210 118 Avenue Nw , Edmonton , AB T5W 4W1","www.7804715234.yp.ca",,dentist
"ABC Dental Care","780-486-0788","18250 89 Avenue Nw , Edmonton , AB T5T 2K6","www.7804860788.yp.ca",,dentist
"Abougoush Family Dental Care","403-289-7370","211-1632 14 Avenue Nw , Calgary , AB T2N 1M7","www.4032897370.yp.ca",,dentist
"Abougoush Joel Dr","403-289-7370","211-1632 14 Avenue NW , Calgary , AB T2N 1M7","www.4032897370.yp.ca",,dentist
"Abougoush Madelyn Dr","403-289-7370","211-1632 14 Avenue NW , Calgary , AB T2N 1M7","www.4032897370.yp.ca",,dentist
"Abougoush Professional Corp","403-289-7370","211-1632 14 Avenue NW , Calgary , AB T2N 1M7","www.4032897370.yp.ca",,dentist
"Abougoush Professional Corp","403-284-0351","211-1632 14 Avenue NW , Calgary , AB T2N 1M7","www.4032840351.yp.ca",,dentist
"Abougoush Professional Corp","403-289-6830","","www.4032896830.yp.ca",,dentist
"Abougoush Tally Dr","403-289-7370","211-1632 14 Avenue NW , Calgary , AB T2N 1M7","www.4032897370.yp.ca",,dentist
"About A Smile","780-444-1118","307 Dechene Way Nw , Edmonton , AB T6M 2M6","www.7804441118.yp.ca",,dentist
"A Brian Saby Dr.","403-340-3434","100-3947 50A Avenue , Red Deer , AB T4N 6V7","www.saby.com",,dentist
"A Brian Saby Professional Corporation","403-340-3434","100-3947 50A Avenue , Red Deer , AB T4N 6V7","www.4033403434.yp.ca",,dentist
"Absolute Dental","403-328-0132","1268 6 Avenue North , Lethbridge , AB T1H 5T7","www.4033280132.yp.ca",,dentist
"Absolute Dental","403-223-8979","5401 50 Avenue , Taber , AB T1G 1V2","www.4032238979.yp.ca",,dentist
