"100 Mile District General Hospital","250-395-7600","555 Cedar S , 100 Mile House , BC V0K 2E0","www.2503957600.yp.ca",,doctor
"100 Mile Motel & R V Park","250-395-2234","310 Cariboo Hwy 97 N , 100 Mile House , BC V0K 2E0","www.bcinternet.net",,doctor
"10th Street Medicentre","604-526-3308","75 Tenth Street , New Westminster , BC V3M 3X4","www.6045263308.yp.ca",,doctor
"10th Street Medicentre","604-526-3308","75 Tenth Street , New Westminster , BC V3M 3X4","www.6045263308.yp.ca",,doctor
"1-1 Acupuncture Clinic","604-879-9686","204-190 48th Avenue East , Vancouver , BC V5W 2C8","www.6048799686.yp.ca",,doctor
"1 Minute Muffler Ltd","250-992-6502","437 Legion Drive , Quesnel , BC V2J 2A5","www.2509926502.yp.ca",,doctor
"1st Impression Hair Design","604-925-1325","2389 Marine Drive , West Vancouver , BC V7V 1K9","www.6049251325.yp.ca",,doctor
"24 Hour Glass Ltd","604-433-2300","7111 Randolph Avenue , Burnaby , BC V5J 4W5","www.6044332300.yp.ca",,doctor
"2nd Avenue Medical Clinic","250-624-5500","330 2nd Avenue West , Prince Rupert , BC V8J 1G6","www.2506245500.yp.ca",,doctor
"2nd Avenue Medical Clinic","250-624-4797","","www.2506244797.yp.ca",,doctor
"2nd Avenue Medical Clinic","250-624-5500","","www.2506245500.yp.ca",,doctor
"2nd Avenue Medical Clinic","250-624-5500","","www.2506245500.yp.ca",,doctor
"2nd Avenue Medical Clinic","250-624-5500","","www.2506245500.yp.ca",,doctor
"2nd Avenue Medical Clinic","250-624-5500","","www.2506245500.yp.ca",,doctor
"2nd Avenue Medical Clinic","250-624-5500","","www.2506245500.yp.ca",,doctor
"2nd Look Hair Design & Body Care","250-286-4666","537 Ponderosa Place , Campbell River , BC V9W 6Z2","www.2502864666.yp.ca",,doctor
"2nd Look Studios","250-727-9667","4450A West Saanich Road , Victoria , BC V8Z 3E9","www.2507279667.yp.ca",,doctor
"3-R Delivery Service","250-376-4057","","www.2503764057.yp.ca",,doctor
"4-Sure Automotive & RV Repair Ltd","250-638-7873","4926 Greig Avenue , Terrace , BC V8G 1N4","www.2506387873.yp.ca",,doctor
"54th And Victoria Dental","604-324-1017","","www.6043241017.yp.ca",,doctor
"911 Heating Service","604-996-2727","","www.6049962727.yp.ca",,doctor
"A-1 Appraisals Ltd","250-861-8440","201-1583 Ellis Street , Kelowna , BC V1Y 2A7","www.2508618440.yp.ca",,doctor
"A-1 Auto Salvage","250-493-6644","1277 Commercial Way , Penticton , BC V2A 3H4","www.2504936644.yp.ca",,doctor
"A1 Casper Car Recycling Corp","604-209-2026","","www.6042092026.yp.ca",,doctor
"A-1 Mini Storage","250-427-0071","2-518 304th Street , Kimberley , BC V1A 3H5","www.2504270071.yp.ca",,doctor
"A-1 Pallet Ent","604-857-1996","26027 30A Avenue , Aldergrove , BC V4W 2W6","www.6048571996.yp.ca",,doctor
"A-1 Window Mfg Ltd","604-777-8000","8038 Glenwood Drive , Burnaby , BC V3N 5E9","www.6047778000.yp.ca",,doctor
"AAA Alignment City 1984 Ltd","604-464-6121","2609 Kingsway Avenue , Port Coquitlam , BC V3C 1T5","www.6044646121.yp.ca",,doctor
"AAA Furniture Doctor Ltd","604-944-6549","1535 Tanglewood Lane , Coquitlam , BC V3E 2V4","www.6049446549.yp.ca",,doctor
"AAA Tree Service Ltd","604-987-8500","","www.6049878500.yp.ca",,doctor
"Aitken G S Dr","604-588-6467","9656 King George Highway , Surrey , BC V3T 2V5","www.6045886467.yp.ca",,doctor
"Ajina Nabeel Dr","604-737-3600","3385 4th Avenue West , Vancouver , BC V6R 1N6","www.6047373600.yp.ca",,doctor
"A J R Millworks Ltd","604-855-3528","14-30941 Peardonville Road , Abbotsford , BC V2T 6K3","www.6048553528.yp.ca",,doctor
"A J R Windows Ltd","604-944-1616","2116-1225 Kingsway Avenue , Port Coquitlam , BC V3C 1S2","www.6049441616.yp.ca",,doctor
"A J R Windows Ltd","604-944-1777","","www.6049441777.yp.ca",,doctor
"A J Towing","604-795-3374","113-45635 McIntosh Drive , Chilliwack , BC V2P 6V4","www.6047953374.yp.ca",,doctor
"Akagami Ryojo Dr","604-875-5734","8109-2775 Laurel Street , Vancouver , BC V5Z 1M9","www.6048755734.yp.ca",,doctor
"Akerley Brenda Dr","604-929-2665","208-1200 Lynn Valley Road , North Vancouver , BC V7J 2A2","www.6049292665.yp.ca",,doctor
"Akhavan Ali Dr","604-805-2244","","www.6048052244.yp.ca",,doctor
"Akhavan Ali Dr","604-990-6676","206-168 13th Street East , North Vancouver , BC V7L 4W8","www.6049906676.yp.ca",,doctor
"Akhavan Ali Dr","604-984-4601","","www.6049844601.yp.ca",,doctor
"Akhavein Katayoon Dr","604-904-8804","115 16th Street West , North Vancouver , BC V7M 1T3","www.6049048804.yp.ca",,doctor
